document_id sentence_id mention_id mention POS_mention next_words previous_words is_proper_name is_pronoun is_first_person is_singleton
4 75 550 उन्होंने PRP "कार्यकर्ताओं से कहा कि" " " 0 1 0 0
4 75 551 कार्यकर्ताओं NN "से कहा कि विदेशियों" उन्होंने 0 0 0 0
4 75 552 विदेशियों NN "के सांस्कृतिक आक्रमण के" "कार्यकर्ताओं से कहा कि" 0 0 0 1
4 75 553 "सांस्कृतिक आक्रमण" "JJ NN" "के प्रति सचेत रहें" "कहा कि विदेशियों के" 0 0 0 1
4 75 554 संघ NN "के कार्य को आगे" "प्रति सचेत रहें और" 0 0 0 0
4 75 555 कार्य NN "को आगे बढ़ाएं ।" "रहें और संघ के" 1 0 0 1
5 76 556 "राष्ट्रीय जनता दल" "NNPC NNPC NNP" "राजद सुप्रीमो लालू प्रसाद" " " 1 0 0 0
5 76 557 "राजद सुप्रीमो" "NNPC NNP" "लालू प्रसाद यादव के" "राष्ट्रीय जनता दल" 1 0 0 0
5 76 558 "लालू प्रसाद यादव" "NNPC NNPC NNP" "के साले सुभाष यादव" "जनता दल राजद सुप्रीमो" 0 0 0 0
5 76 559 साले NN "सुभाष यादव ने उन" "लालू प्रसाद यादव के" 1 0 0 0
5 76 560 "सुभाष यादव" "NNPC NNP" "ने उन पर गलत" "प्रसाद यादव के साले" 0 0 0 0
5 76 561 उन PRP "पर गलत टिकट वितरण" "साले सुभाष यादव ने" 0 1 0 0
5 76 562 "गलत टिकट वितरण" "JJ NNC NN" "का आरोप लगाते हुए" "यादव ने उन पर" 0 0 0 1
5 76 563 आरोप NN "लगाते हुए विद्रोह कर" "गलत टिकट वितरण का" 0 0 0 0
5 76 564 विद्रोह NN "कर दिया है ।" "का आरोप लगाते हुए" 0 0 0 1
5 77 565 "सुभाष पार्टी" "NNP NN" "के राज्यसभा सांसद हैं" " " 0 0 0 0
5 77 566 "राज्यसभा सांसद" "NNC NN" हैं "सुभाष पार्टी के" 0 0 0 0
5 78 567 उन्होंने PRP "कहा कि पार्टी के" " " 0 1 0 0
5 78 568 पार्टी NN "के वास्तविक कार्यकर्ताओं की" "उन्होंने कहा कि" 0 0 0 0
5 78 569 "वास्तविक कार्यकर्ताओं" "JJ NN" "की कीमत पर घोटालेबाजों" "कहा कि पार्टी के" 0 0 0 0
5 78 570 कीमत NN "पर घोटालेबाजों और गलत" "के वास्तविक कार्यकर्ताओं की" 0 0 0 1
5 78 571 घोटालेबाजों NN "और गलत तत्वों को" "कार्यकर्ताओं की कीमत पर" 0 0 0 0
5 78 572 "गलत तत्वों" "JJ NN" "को राजद का टिकट" "कीमत पर घोटालेबाजों और" 1 0 0 1
5 78 573 राजद NNP "का टिकट दिया जा" "और गलत तत्वों को" 0 0 0 0
5 78 574 टिकट NN "दिया जा रहा है" "तत्वों को राजद का" 1 0 0 0
5 79 575 बिहार NNP "की सत्ता से पैदल" " " 0 0 0 1
5 79 576 सत्ता NN "से पैदल हो चुके" "बिहार की" 0 0 0 1
5 79 577 पैदल JJ "हो चुके लालू अपने" "बिहार की सत्ता से" 1 0 0 1
5 79 578 लालू NNP "अपने जीवन का सबसे" "से पैदल हो चुके" 0 0 0 0
5 79 579 अपने PRP "जीवन का सबसे मुश्किल" "पैदल हो चुके लालू" 0 1 0 0
5 79 580 जीवन NN "का सबसे मुश्किल राज्य" "हो चुके लालू अपने" 0 0 0 0
5 79 581 "सबसे मुश्किल राज्य विधानसभा चुनाव" "INTF JJ NNC NNC NN" "का सामना करने जा" "लालू अपने जीवन का" 0 0 0 1
5 79 582 सामना NN "करने जा रहे हैं" "राज्य विधानसभा चुनाव का" 0 0 0 1
5 80 583 उन्होंने PRP "कहा कि चारा घोटाले" " " 1 1 0 0
5 80 584 "चारा घोटाले" "NNPC NNP" "के अभियुक्त आर. के." "उन्होंने कहा कि" 0 0 0 0
5 80 585 अभियुक्त NN "आर. के. राणा के" "कि चारा घोटाले के" 1 0 0 0
5 80 586 "आर. के. राणा" "NNPC NNPC NNP" "के पुत्र को टिकट" "चारा घोटाले के अभियुक्त" 0 0 0 0
5 80 587 पुत्र NN "को टिकट देने का" "आर. के. राणा के" 0 0 0 0
5 80 588 टिकट NN "देने का संकेत दिया" "राणा के पुत्र को" 0 0 0 0
5 80 589 संकेत NN "दिया गया है जबकि" "को टिकट देने का" 0 0 0 1
5 80 590 "वास्तविक पार्टी कार्यकर्ताओं" "JJ NNC NN" "ने जिन्होंने राजद को" "दिया गया है जबकि" 0 0 0 0
5 80 591 जिन्होंने PRP "राजद को खड़ा किया" "वास्तविक पार्टी कार्यकर्ताओं ने" 1 1 0 0
5 80 592 राजद NNP "को खड़ा किया है" "पार्टी कार्यकर्ताओं ने जिन्होंने" 0 0 0 0
5 80 593 उन्हें PRP "पार्टी टिकट देने से" "को खड़ा किया है" 0 1 0 0
5 80 594 "पार्टी टिकट" "NNC NN" "देने से मना किया" "खड़ा किया है उन्हें" 0 0 0 0
5 80 595 मना NN "किया जा रहा है" "पार्टी टिकट देने से" 0 0 0 1
5 81 596 सुभाष NNP "का आरोप है कि" " " 1 0 0 0
5 81 597 आरोप NN "है कि राजद अध्यक्ष" "सुभाष का" 0 0 0 0
5 81 598 "राजद अध्यक्ष" "NNP NN" "राणा को इसलिए टिकट" "का आरोप है कि" 1 0 0 0
5 81 599 राणा NNP "को इसलिए टिकट देना" "है कि राजद अध्यक्ष" 1 0 0 0
5 81 600 इसलिए PRP "टिकट देना चाहते हैं" "राजद अध्यक्ष राणा को" 0 1 0 0
5 81 601 टिकट NN "देना चाहते हैं जिससे" "अध्यक्ष राणा को इसलिए" 0 0 0 0
5 81 602 जिससे PRP "चारे घोटाले में वे" "टिकट देना चाहते हैं" 0 1 0 0
5 81 603 "चारे घोटाले" "NNPC NNP" "में वे सरकारी गवाह" "देना चाहते हैं जिससे" 1 0 0 0
5 81 604 वे PRP "सरकारी गवाह न बन" "जिससे चारे घोटाले में" 0 1 0 0
5 81 605 "सरकारी गवाह" "JJ NN" "न बन सके ।" "चारे घोटाले में वे" 0 0 0 1
5 82 606 लालू NNP "उस मामले में खुद" क्योंकि 1 0 0 0
5 82 607 उस DEM "मामले में खुद भी" "क्योंकि लालू" 0 0 0 0
5 82 608 मामले NN "में खुद भी आरोप" "क्योंकि लालू उस" 0 0 0 0
5 82 609 खुद PRP "भी आरोप का सामना" "लालू उस मामले में" 0 1 0 0
5 82 610 आरोप NN "का सामना कर रहे" "मामले में खुद भी" 0 0 0 0
5 82 611 सामना NN "कर रहे हैं ।" "खुद भी आरोप का" 0 0 0 0
5 83 612 लालू NNP "की पत्नी पूर्व मुख्यमंत्री" " " 1 0 0 0
5 83 613 पत्नी NN "पूर्व मुख्यमंत्री राबड़ी देवी" "लालू की" 0 0 0 0
5 83 614 "पूर्व मुख्यमंत्री" "JJ NNP" "राबड़ी देवी के सबसे" "लालू की पत्नी" 1 0 0 0
5 83 615 "राबड़ी देवी" "NNPC NNP" "के सबसे छोटे भाई" "की पत्नी पूर्व मुख्यमंत्री" 1 0 0 0
5 83 616 "सबसे छोटे भाई" "INTF JJ NN" "सुभाष ने राजद के" "मुख्यमंत्री राबड़ी देवी के" 0 0 0 0
5 83 617 सुभाष NNP "ने राजद के वरिष्ठ" "के सबसे छोटे भाई" 1 0 0 0
5 83 618 राजद NNP "के वरिष्ठ नेता और" "छोटे भाई सुभाष ने" 1 0 0 0
5 83 619 "वरिष्ठ नेता" "JJ NN" "और पूर्व मंत्री जगदानंद" "सुभाष ने राजद के" 0 0 0 0
5 83 620 "पूर्व मंत्री" "JJ NN" "जगदानंद सिंह पर आरोप" "के वरिष्ठ नेता और" 0 0 0 0
5 83 621 "जगदानंद सिंह" "NNPC NNP" "पर आरोप लगाया कि" "नेता और पूर्व मंत्री" 1 0 0 0
5 83 622 आरोप NN "लगाया कि वह पार्टी" "मंत्री जगदानंद सिंह पर" 0 0 0 0
5 83 623 वह PRP "पार्टी हितों के खिलाफ" "पर आरोप लगाया कि" 0 1 0 0
5 83 624 "पार्टी हितों" "NNC NN" "के खिलाफ काम कर" "आरोप लगाया कि वह" 0 0 0 0
5 83 625 काम NN "कर रहे हैं ।" "पार्टी हितों के खिलाफ" 0 0 0 1
5 84 626 राजद NNP "के राष्ट्रीय प्रवक्ता शिवानंद" " " 1 0 0 0
5 84 627 "राष्ट्रीय प्रवक्ता" "JJ NN" "शिवानंद तिवारी का नाम" "राजद के" 0 0 0 1
5 84 628 "शिवानंद तिवारी" "NNPC NNP" "का नाम लिए बिना" "राजद के राष्ट्रीय प्रवक्ता" 1 0 0 1
5 84 629 नाम NN "लिए बिना सुभाष ने" "प्रवक्ता शिवानंद तिवारी का" 0 0 0 1
5 84 630 सुभाष NNP "ने लालू की इस" "का नाम लिए बिना" 1 0 0 0
5 84 631 लालू NNP "की इस बात के" "लिए बिना सुभाष ने" 1 0 0 0
5 84 632 इस DEM "बात के लिए आलोचना" "सुभाष ने लालू की" 0 0 0 0
5 84 633 बात NN "के लिए आलोचना की" "ने लालू की इस" 0 0 0 0
5 84 634 आलोचना NN "की कि चुनाव चिन्ह" "इस बात के लिए" 0 0 0 1
5 84 635 "चुनाव चिन्ह" "NNC NN" "उनके आवास पर भेजा" "लिए आलोचना की कि" 0 0 0 1
5 84 636 उनके PRP "आवास पर भेजा गया" "की कि चुनाव चिन्ह" 0 1 0 0
5 84 637 आवास NN "पर भेजा गया ।" "कि चुनाव चिन्ह उनके" 0 0 0 1
5 85 638 इसी DEM "तरह पटना के राजद" " " 0 0 0 0
5 85 639 तरह NN "पटना के राजद सांसद" इसी 0 0 0 0
5 85 640 पटना NNP "के राजद सांसद रामकृपाल" "इसी तरह" 1 0 0 1
5 85 641 "राजद सांसद" "NNP NN" "रामकृपाल यादव पर आरोप" "इसी तरह पटना के" 1 0 0 0
5 85 642 "रामकृपाल यादव" "NNPC NNP" "पर आरोप लगाया कि" "पटना के राजद सांसद" 1 0 0 0
5 85 643 आरोप NN "लगाया कि वे भी" "सांसद रामकृपाल यादव पर" 0 0 0 0
5 85 644 वे PRP "भी पार्टी के दानापुर" "पर आरोप लगाया कि" 0 1 0 0
5 85 645 पार्टी NN "के दानापुर दानापुर बिक्रम" "लगाया कि वे भी" 0 0 0 0
5 85 646 दानापुर NNP "दानापुर बिक्रम और पालीगंज" "वे भी पार्टी के" 1 0 0 1
5 85 647 बिक्रम NNP "और पालीगंज के अधिकृत" "पार्टी के दानापुर दानापुर" 1 0 0 1
5 85 648 पालीगंज NNP "के अधिकृत प्रत्याशियों के" "दानापुर दानापुर बिक्रम और" 1 0 0 1
5 85 649 "अधिकृत प्रत्याशियों" "JJ NN" "के खिलाफ काम कर" "बिक्रम और पालीगंज के" 0 0 0 1
5 85 650 काम NN "कर रहे हैं ।" "अधिकृत प्रत्याशियों के खिलाफ" 0 0 0 1
5 86 651 लालू NNP "के सबसे छोटे साले" " " 1 0 0 0
5 86 652 "सबसे छोटे साले" "INTF JJ NN" "ने कहा कि जिन" "लालू के" 0 0 0 0
5 86 653 जिन DEM "लोगों का पार्टी की" "साले ने कहा कि" 0 0 0 0
5 86 654 लोगों NN "का पार्टी की मजबूती" "ने कहा कि जिन" 0 0 0 0
5 86 655 पार्टी NN "की मजबूती में बहुत" "कि जिन लोगों का" 0 0 0 0
5 86 656 मजबूती NN "में बहुत कम योगदान" "लोगों का पार्टी की" 0 0 0 1
5 86 657 "बहुत कम योगदान" "INTF QF NN" "है उन्हें तो टिकट" "पार्टी की मजबूती में" 0 0 0 1
5 86 658 उन्हें PRP "तो टिकट से नवाजा" "बहुत कम योगदान है" 0 1 0 0
5 86 659 टिकट NN "से नवाजा जा रहा" "योगदान है उन्हें तो" 0 0 0 0
5 86 660 "असली पार्टी कार्यकर्ता" "JJ NNC NN" "भीड़ का हिस्सा बनकर" "जा रहा है लेकिन" 0 0 0 0
5 86 661 भीड़ NN "का हिस्सा बनकर १" "लेकिन असली पार्टी कार्यकर्ता" 0 0 0 0
5 86 662 हिस्सा NN "बनकर १ अणे मार्ग" "पार्टी कार्यकर्ता भीड़ का" 0 0 0 1
5 86 663 "१ , अणे मार्ग" "NNPC SYM NNPC NNP" "इंतजार करते रहते हैं" "भीड़ का हिस्सा बनकर" 1 0 0 1
5 86 664 इंतजार NN "करते रहते हैं ।" "१ अणे मार्ग पर" 0 0 0 1
5 87 665 उन्होंने PRP "इस बात का दृढ़ता" " " 0 1 0 0
5 87 666 इस DEM "बात का दृढ़ता से" उन्होंने 0 0 0 0
5 87 667 बात NN "का दृढ़ता से खंडन" "उन्होंने इस" 0 0 0 0
5 87 668 दृढ़ता NN "से खंडन किया कि" "उन्होंने इस बात का" 0 0 0 1
5 87 669 खंडन NN "किया कि अपनी पत्नी" "बात का दृढ़ता से" 0 0 0 1
5 87 670 अपनी PRP "पत्नी रेणु देवी का" "से खंडन किया कि" 0 1 0 0
5 87 671 पत्नी NN "रेणु देवी का टिकट" "खंडन किया कि अपनी" 0 0 0 1
5 87 672 "रेणु देवी" "NNPC NNP" "का टिकट कटने से" "किया कि अपनी पत्नी" 1 0 0 1
5 87 673 टिकट NN "कटने से उन्होंने विद्रोह" "पत्नी रेणु देवी का" 0 0 0 0
5 87 674 उन्होंने PRP "इस बात का दृढ़ता" " " 0 1 0 0
5 87 675 विद्रोह NN "किया है ।" "टिकट कटने से उन्होंने" 0 0 0 0
5 88 676 सुभाष NNP "ने कहा कि वे" " " 1 0 0 0
5 88 677 वे PRP "दौड़ में शामिल नहीं" "सुभाष ने कहा कि" 0 1 0 0
5 88 678 दौड़ NN "में शामिल नहीं हैं" "ने कहा कि वे" 0 0 0 0
6 89 679 भारत NNP "में मोस्ट वांटेड अपराधी" " " 1 0 0 0
6 89 680 "मोस्ट वांटेड अपराधी" "INTF JJ NN" "और कथित तौर पर" "भारत में" 0 0 0 0
6 89 681 "कथित तौर" "JJ NN" "पर पाकिस्तान में रह" "मोस्ट वांटेड अपराधी और" 0 0 0 1
6 89 682 पाकिस्तान NNP "में रह रहे अंडरवर्ल्ड" "और कथित तौर पर" 1 0 0 0
6 89 683 "अंडरवर्ल्ड डॉन" "NNC NN" "दाऊद इब्राहिम पर अंतर्राष्ट्रीय" "पाकिस्तान में रह रहे" 0 0 0 0
6 89 684 "दाऊद इब्राहिम" "NNPC NNP" "पर अंतर्राष्ट्रीय स्तर पर" "रह रहे अंडरवर्ल्ड डॉन" 1 0 0 0
6 89 685 "अंतर्राष्ट्रीय स्तर" "JJ NN" "पर शिकंजा कसा जा" "डॉन दाऊद इब्राहिम पर" 0 0 0 1
6 89 686 शिकंजा NN "कसा जा रहा है" "पर अंतर्राष्ट्रीय स्तर पर" 0 0 0 1
6 90 687 इंटरपोल NN "ने उसके खिलाफ एक" " " 0 0 0 0
6 90 688 उसके PRP "खिलाफ एक एक विशेष" "इंटरपोल ने" 0 1 0 1
6 90 689 "एक एक विशेष अंतर्राष्ट्रीय नोटिस" "QC RDP JJ JJ NN" "जारी करने का फैसला" "इंटरपोल ने उसके खिलाफ" 0 0 0 0
6 90 690 फैसला NN "किया है ।" "नोटिस जारी करने का" 0 0 0 1
6 91 691 यह DEM "नोटिस उन अपराधियों के" " " 0 0 0 0
6 91 692 नोटिस NN "उन अपराधियों के खिलाफ" यह 0 0 0 0
6 91 693 उन DEM "अपराधियों के खिलाफ जारी" "यह नोटिस" 0 0 0 0
6 91 694 अपराधियों NN "के खिलाफ जारी किया" "यह नोटिस उन" 0 0 0 0
6 91 695 जो PRP "अल - कायदा और" "जारी किया जाता है" 0 1 0 0
6 91 696 "अल - कायदा" "NNPC SYM NNP" "और तालिबान से संबंधों" "किया जाता है जो" 1 0 0 0
6 91 697 तालिबान NNP "से संबंधों की वजह" "अल - कायदा और" 1 0 0 0
6 91 698 संबंधों NN "की वजह से संयुक्त" "कायदा और तालिबान से" 0 0 0 1
6 91 699 "संयुक्त राष्ट्र" "NNPC NNP" "द्वारा वांछित हैं ।" "संबंधों की वजह से" 1 0 0 0
6 91 700 वांछित JJ हैं "से संयुक्त राष्ट्र द्वारा" 0 0 0 1
6 92 701 इस DEM "नोटिस के जारी होने" " " 0 0 0 0
6 92 702 नोटिस NN "के जारी होने पर" इस 0 0 0 0
6 92 703 दाऊद NNP "के १८४ देशों में" "के जारी होने पर" 1 0 0 0
6 92 704 "१८४ देशों" "QC NN" "में प्रवेश करने पर" "होने पर दाऊद के" 0 0 0 0
6 92 705 प्रवेश NN "करने पर प्रतिबंध लग" "के १८४ देशों में" 0 0 0 1
6 92 706 प्रतिबंध NN "लग जाएगा ।" "में प्रवेश करने पर" 0 0 0 1
6 93 707 ये DEM "सभी देश अब उसकी" " " 0 0 0 0
6 93 708 "सभी देश" "QF NN" "अब उसकी संपत्ति जब्त" ये 0 0 0 0
6 93 709 अब PRP "उसकी संपत्ति जब्त कर" "ये सभी देश" 0 1 0 0
6 93 710 उसकी PRP "संपत्ति जब्त कर सकेंगे" "ये सभी देश अब" 0 1 0 0
6 93 711 संपत्ति NN "जब्त कर सकेंगे ।" "सभी देश अब उसकी" 0 0 0 1
6 94 712 दाऊद NNP "के खिलाफ पहले ही" " " 1 0 0 0
6 94 713 "रेड कॉर्नर नोटिस" "NNPC NNPC NNP" "जारी किया जा चुका" "के खिलाफ पहले ही" 1 0 0 1
6 95 714 उसे PRP "अमरीका भी अपनी आतंकवादी" " " 0 1 0 0
6 95 715 अमरीका NNP "भी अपनी आतंकवादी सूची" उसे 1 0 0 0
6 95 716 अपनी PRP "आतंकवादी सूची में डाल" "उसे अमरीका भी" 0 1 0 0
6 95 717 "आतंकवादी सूची" "JJ NN" "में डाल चुका है" "उसे अमरीका भी अपनी" 0 0 0 1
6 96 718 "आधिकारिक सूत्रों" "JJ NN" "ने यहां बताया कि" " " 0 0 0 1
6 96 719 यहां PRP "बताया कि इंटरपोल की" "आधिकारिक सूत्रों ने" 0 1 0 0
6 96 720 इंटरपोल NNP "की महासभा ने पिछले" "ने यहां बताया कि" 1 0 0 0
6 96 721 महासभा NN "ने पिछले सप्ताह बर्लिन" "बताया कि इंटरपोल की" 0 0 0 1
6 96 722 "पिछले सप्ताह" "JJ NN" "बर्लिन में एक प्रस्ताव" "इंटरपोल की महासभा ने" 0 0 0 1
6 96 723 बर्लिन NNP "में एक प्रस्ताव पारित" "महासभा ने पिछले सप्ताह" 1 0 0 1
6 96 724 "एक प्रस्ताव" "QC NN" "पारित कर अल कायदा" "पिछले सप्ताह बर्लिन में" 0 0 0 1
6 96 725 "अल कायदा" "NNPC NNP" "और तालिबान से जुड़े" "एक प्रस्ताव पारित कर" 1 0 0 0
6 96 726 तालिबान NNP "से जुड़े लोगों के" "कर अल कायदा और" 1 0 0 0
6 96 727 लोगों NN "के खिलाफ एक विशेष" "और तालिबान से जुड़े" 0 0 0 1
6 96 728 "एक विशेष अंतर्राष्ट्रीय नोटिस" "QC JJ JJ NN" "जारी करने का फैसला" "जुड़े लोगों के खिलाफ" 0 0 0 0
6 96 729 फैसला NN लिया "नोटिस जारी करने का" 0 0 0 1
6 97 730 इस DEM "बैठक में भारत ने" " " 0 0 0 0
6 97 731 बैठक NN "में भारत ने भी" इस 0 0 0 0
6 97 732 भारत NNP "ने भी शिरकत की" "इस बैठक में" 1 0 0 0
6 97 733 शिरकत NN की "में भारत ने भी" 0 0 0 1
6 98 734 यह DEM "नोटिस सभी १८४ सदस्य" " " 0 0 0 0
6 98 735 नोटिस NN "सभी १८४ सदस्य देशों" यह 0 0 0 0
6 98 736 "सभी १८४ सदस्य देशों" "QF QC NNC NN" "को भेजा जाएगा ।" "यह नोटिस" 0 0 0 0
6 99 737 इन DEM "देशों में पाकिस्तान भी" " " 0 0 0 0
6 99 738 देशों NN "में पाकिस्तान भी शामिल" इन 0 0 0 0
6 99 739 पाकिस्तान NNP "भी शामिल है ।" "इन देशों में" 1 0 0 0
6 100 740 इसके PRP "चलते पाकिस्तान पर राजनीतिक" " " 0 1 0 0
6 100 741 पाकिस्तान NNP "पर राजनीतिक दबाव बढ़ेगा" "इसके चलते" 1 0 0 0
6 100 742 "राजनीतिक दबाव" "JJ NN" "बढ़ेगा कि वह अपने" "इसके चलते पाकिस्तान पर" 0 0 0 1
6 100 743 वह PRP "अपने देश में फर्जी" "राजनीतिक दबाव बढ़ेगा कि" 0 1 0 0
6 100 744 अपने PRP "देश में फर्जी नाम" "दबाव बढ़ेगा कि वह" 0 1 0 0
6 100 745 देश NN "में फर्जी नाम से" "बढ़ेगा कि वह अपने" 0 0 0 0
6 100 746 "फर्जी नाम" "JJ NN" "से छिपे दाऊद को" "वह अपने देश में" 0 0 0 1
6 100 747 दाऊद NNP "को बाहर निकाले ।" "फर्जी नाम से छिपे" 1 0 0 0
6 101 748 इसके PRP "अलावा दाऊद के फर्जी" " " 0 1 0 0
6 101 749 दाऊद NNP "के फर्जी पासपोर्ट और" "इसके अलावा" 1 0 0 0
6 101 750 "फर्जी पासपोर्ट" "JJ NN" "और नकली दस्तावेजों के" "इसके अलावा दाऊद के" 0 0 0 1
6 101 751 "नकली दस्तावेजों" "JJ NN" "के आधार पर एक" "के फर्जी पासपोर्ट और" 0 0 0 1
6 101 752 आधार NN "पर एक देश से" "और नकली दस्तावेजों के" 0 0 0 1
6 101 753 "एक देश" "QC NN" "से दूसरे देश जाने" "दस्तावेजों के आधार पर" 0 0 0 1
6 101 754 "दूसरे देश" "QO NN" "जाने पर भी अंकुश" "पर एक देश से" 0 0 0 1
6 101 755 अंकुश NN लगेगा "देश जाने पर भी" 0 0 0 1
6 102 756 "संयुक्त राष्ट्र" "NNPC NNP" "के प्रस्ताव १२६७ के" " " 1 0 0 0
6 102 757 "प्रस्ताव १२६७" "NNPC NNP" "के तहत जारी आतंकियों" "संयुक्त राष्ट्र के" 1 0 0 1
6 102 758 "जारी आतंकियों" "JJ NN" "की सूची में दाऊद" "प्रस्ताव १२६७ के तहत" 0 0 0 1
6 102 759 सूची NN "में दाऊद का नाम" "तहत जारी आतंकियों की" 0 0 0 0
6 102 760 दाऊद NNP "का नाम शामिल किया" "आतंकियों की सूची में" 1 0 0 0
6 102 761 नाम NN "शामिल किया गया है" "सूची में दाऊद का" 0 0 0 1
6 103 762 १९९३ NNP "के मुंबई बम विस्फोटों" " " 1 0 0 1
6 103 763 मुंबई NNP "बम विस्फोटों के जिम्मेदार" "१९९३ के" 1 0 0 1
6 103 764 "बम विस्फोटों" "NNC NN" "के जिम्मेदार दाऊद को" "१९९३ के मुंबई" 0 0 0 1
6 103 765 "जिम्मेदार दाऊद" "JJ NNP" "को संयुक्त राष्ट्र की" "मुंबई बम विस्फोटों के" 1 0 0 0
6 103 766 "संयुक्त राष्ट्र" "NNPC NNP" "की इस सूची में" "के जिम्मेदार दाऊद को" 1 0 0 0
6 103 767 इस DEM "सूची में भारतीय नागरिक" "को संयुक्त राष्ट्र की" 0 0 0 0
6 103 768 सूची NN "में भारतीय नागरिक बताया" "संयुक्त राष्ट्र की इस" 0 0 0 0
6 103 769 "भारतीय नागरिक" "JJ NN" "बताया गया है ।" "की इस सूची में" 0 0 0 1
6 104 770 जिसमें PRP "उसका जन्म स्थान महाराष्ट्र" " " 0 1 0 0
6 104 771 उसका PRP "जन्म स्थान महाराष्ट्र का" जिसमें 0 1 0 0
6 104 772 "जन्म स्थान" "NNC NN" "महाराष्ट्र का रत्नागिरी दर्ज" "जिसमें उसका" 0 0 0 1
6 104 773 महाराष्ट्र NNP "का रत्नागिरी दर्ज है" "जिसमें उसका जन्म स्थान" 1 0 0 1
6 104 774 रत्नागिरी NNP "दर्ज है व उसके" "जन्म स्थान महाराष्ट्र का" 1 0 0 1
6 104 775 उसके PRP "पास भारतीय पासपोर्ट ए" "रत्नागिरी दर्ज है व" 0 1 0 0
6 104 776 "भारतीय पासपोर्ट" "JJ NN" "ए - ३३३६०२३३३६०२ है" "है व उसके पास" 0 0 0 1
6 104 777 "ए - ३३३६०२३३३६०२" "NNPC SYM NNP" है "उसके पास भारतीय पासपोर्ट" 1 0 0 1
6 105 778 भारत NNP "का मानना है कि" " " 1 0 0 0
6 105 779 दाऊद NNP "पाकिस्तान के कराची शहर" "का मानना है कि" 1 0 0 0
6 105 780 पाकिस्तान NNP "के कराची शहर में" "मानना है कि दाऊद" 1 0 0 0
6 105 781 "कराची शहर" "NNP NN" "में रह रहा है" "कि दाऊद पाकिस्तान के" 0 0 0 0
6 105 782 वहीं PRP "से अपनी आतंकी गतिविधियों" "रह रहा है और" 0 1 0 0
6 105 783 अपनी PRP "आतंकी गतिविधियों को अंजाम" "है और वहीं से" 0 1 0 0
6 105 784 "आतंकी गतिविधियों" "JJ NN" "को अंजाम दे रहा" "और वहीं से अपनी" 0 0 0 1
6 105 785 अंजाम NN "दे रहा है ।" "अपनी आतंकी गतिविधियों को" 0 0 0 1
6 106 786 इसके PRP "अलावा उसका आना -" " " 0 1 0 0
6 106 787 उसका PRP "आना - जाना दुबई" "इसके अलावा" 0 1 0 0
6 106 788 दुबई NNP "में भी लगा रहता" "उसका आना - जाना" 1 0 0 1
6 107 789 दाऊद NNP "को अमेरिका ने २००३" " " 1 0 0 0
6 107 790 अमेरिका NNP "ने २००३ में विशेष" "दाऊद को" 1 0 0 0
6 107 791 २००३ NNP "में विशेष दर्जे वाला" "दाऊद को अमेरिका ने" 1 0 0 1
6 107 792 "विशेष दर्जे" "JJ NN" "वाला वैश्विक आतंकवादी करार" "अमेरिका ने २००३ में" 0 0 0 1
6 107 793 "वैश्विक आतंकवादी" "JJ NN" "करार दिया है ।" "में विशेष दर्जे वाला" 0 0 0 0
6 107 794 करार NN "दिया है ।" "दर्जे वाला वैश्विक आतंकवादी" 0 0 0 1
6 108 795 इसके PRP "बाद ही अमेरिका ने" " " 0 1 0 0
6 108 796 अमेरिका NNP "ने उसकी संपत्ति जब्त" "इसके बाद ही" 1 0 0 0
6 108 797 उसकी PRP "संपत्ति जब्त कराने के" "बाद ही अमेरिका ने" 0 1 0 0
6 108 798 संपत्ति NN "जब्त कराने के लिए" "ही अमेरिका ने उसकी" 0 0 0 1
6 108 799 "संयुक्त राष्ट्र" "NNPC NNP" "में दस्तक दी है" "जब्त कराने के लिए" 1 0 0 0
6 108 800 दस्तक NN "दी है ।" "लिए संयुक्त राष्ट्र में" 0 0 0 0
6 109 801 इंटरपोल NNP "की ओर दाऊद के" " " 1 0 0 0
6 109 802 दाऊद NNP "के खिलाफ यह नया" "इंटरपोल की ओर" 1 0 0 0
6 109 803 यह DEM "नया नोटिस जारी करने" "ओर दाऊद के खिलाफ" 0 0 0 0
6 109 804 "नया नोटिस" "JJ NN" "जारी करने के बाद" "दाऊद के खिलाफ यह" 0 0 0 0
6 109 805 पाकिस्तान NNP "की मुसीबत बढ़ सकती" "जारी करने के बाद" 1 0 0 0
6 109 806 मुसीबत NN "बढ़ सकती है ।" "के बाद पाकिस्तान की" 0 0 0 1
7 110 807 राजद NNP "के वरिष्ठ नेता एवं" " " 1 0 0 0
7 110 808 "वरिष्ठ नेता" "JJ NN" "एवं केंद्रीय मंत्री रघुवंश" "राजद के" 0 0 0 0
7 110 809 "केंद्रीय मंत्री" "JJ NN" "रघुवंश प्रसाद सिंह ने" "के वरिष्ठ नेता एवं" 0 0 0 0
7 110 810 "रघुवंश प्रसाद सिंह" "NNPC NNPC NNP" "ने आरोप लगाया है" "नेता एवं केंद्रीय मंत्री" 1 0 0 0
7 110 811 आरोप NN "लगाया है कि लोजपा" "रघुवंश प्रसाद सिंह ने" 0 0 0 1
7 110 812 लोजपा NNP "के विधायकों को पाला" "आरोप लगाया है कि" 1 0 0 0
7 110 813 विधायकों NN "को पाला बदलने के" "है कि लोजपा के" 0 0 0 0
7 110 814 पाला NN "बदलने के लिए तीन" "लोजपा के विधायकों को" 0 0 0 1
